epoch,train_loss,train_accuracy
0,3.231101069220885,0.047782714393494845
1,3.194201616042438,0.05524352418475983
2,3.1680149789799983,0.06178221141755386
3,2.964398423618174,0.09849945510939727
4,2.6806889791539645,0.15013831838377065
5,2.434468554940453,0.20513035459803838
6,2.234994744234544,0.2476318216111996
7,2.1160918289327366,0.27906781792270935
8,2.0371252406727183,0.2968396345041496
9,1.9572007879216404,0.30958169167574817
10,1.910567295105062,0.3223237488473468
11,1.876729821138841,0.3301198759326012
12,1.8473711581153667,0.33414368346047446
13,1.8133450867657992,0.3462151060440942
14,1.804391721353174,0.34344873836868134
15,1.7660518113304586,0.35644228351077206
16,1.7264064059538,0.3634001173610529
17,1.7030315794409279,0.3750523933271859
18,1.6954166073212649,0.3768128091206304
19,1.653536046890014,0.3890518903512449
20,1.6613254674615707,0.387459133204795
21,1.6678180025223104,0.37739961438511194
22,1.658949689431624,0.3909799647916841
23,1.6455072833892497,0.3869561572638109
24,1.6275586616546713,0.3947522843490653
25,1.633535206636643,0.395842065554531
26,1.610433832209378,0.3891357196747422
27,1.5889347587677247,0.40556626708022464
28,1.6093546885220125,0.3995305557884148
29,1.5886939234912076,0.40523094978623525
