epoch,train_loss,train_accuracy
0,3.2109616071570155,0.05269617243230804
1,3.162326998570386,0.06803712510546905
2,2.8959178059708837,0.11582419268236557
3,2.6089358984255324,0.162077164991946
4,2.4527032959694957,0.19084145125412288
5,2.3617656488044587,0.19843522282733758
6,2.2951064577289655,0.22129324231034747
7,2.2462266853042676,0.22881030912019637
8,2.2051434090324475,0.2370944235637033
9,2.1832648422203813,0.2397023855181407
10,2.1646942309304777,0.24637569993096572
11,2.1321753491373623,0.2660888241159776
12,2.103424248157763,0.2782081767277748
13,2.0805940084597645,0.28380762445347857
14,2.0655558886481264,0.2846513768505024
15,2.0621465841929116,0.2847280816138682
16,2.02100938149527,0.29715425327912864
17,2.015850641563827,0.29884175807317637
18,1.9999073504232894,0.3045179105622459
19,1.9931052695302403,0.30658893917312263
20,1.9772185426132352,0.3106542916315103
21,1.9423280007698958,0.3190151108383831
22,1.9393759141950047,0.3238475109304288
23,1.9132656098580827,0.3329753777709596
24,1.9050492352130366,0.3302140062897906
25,1.9190795281354118,0.32944695865613255
26,1.9001455879678912,0.3361969778323234
27,1.9225105777675031,0.32975377770959574
28,1.8685204953539605,0.34962031142133926
29,1.8807840744654338,0.34325381606197747
